"id_mentah","username","comment","Label"
980,"hazelnutchoco.oo","@secondeaccku","positif"
981,"hazimpras","#karin2020nikah","netral"
982,"hebihime.___","babee💛💛💛","netral"
983,"heelm.y","Yang wangi melati juga suka lewat lewat xixi","negatif"
984,"heldalikuida","Kerasa bgt horornya","negatif"
985,"hellaqanita96","Burem mataku 😂","negatif"
986,"helllojuly_","Gw liat fotonya aja merinding banget 😟","negatif"
987,"hello_moyyy","Suka ni kalo soal horror🔥","positif"
988,"hellocindikaa","Plisss, kali ini jangan sampai lepas😩❤️","positif"
989,"hellomamaaa_","slide tiga tbtb merinding bgt asli","negatif"
990,"helmiihell","Kok mirip yaa😍","positif"
991,"helmimeliani","@diarycewekindigo 🙏🙏","netral"
992,"hendra.ig","Kangennn jogja kangen makanan2 nya🖤","positif"
993,"hendruu11","Rumah pocong😢","negatif"
994,"hengky_kotto","Awas ka ketiban genteng,@awkarin","negatif"
995,"heni_kurniawati","Jadi pengen kesana lagi ya @kurnniiiaaa","positif"
996,"henie.krisnha","🙌👏😮jzbh","netral"
997,"hepizamm","@kennydchh So prnh ksni ng?","netral"
998,"herdiansyah2323","Dark","negatif"
999,"hestian16_","ngga ngajak adenya😭","negatif"
1000,"hestyydailylife","😍😍","positif"
1001,"heyimangelatiara","Kak angkringan deket kosku murah wkwkwk 😂",""
1002,"hheyyohh_","Sayang mau @hhallohh","positif"
1003,"hhhcndsyg","🔥🔥🔥🔥👏👏👏👏","netral"
1004,"hi_wwwiinn","Gow is a woman😍","netral"
1005,"hi_xomoonlight","dahlah pusing anjir tibatiba","negatif"
1006,"hibtchppl","So nice😍😍","positif"
1007,"hidayatulsy_","Mas abi ganteng 😍😍😍","positif"
1008,"hihabibti_","Hehehehhehehe, cukup sampe slide 4 aja. Heheh","negatif"
1009,"hiideedee","Sate klathak terfav!!!","positif"
1010,"hiikikoo_","@rchaulia_ yuk bisa yuk ada apa disana wkwk","positif"
1011,"hikmaahh96","Mirippppppp.....","positif"
1012,"hildaaa1211","Syantek kuy😍","positif"
1013,"hildaaputt","Gemezz❤️","positif"
1014,"hildays","Pgn kesini lgii @rzkadwi_","positif"
1015,"himrhsyhx____","Gua suka vibes tempatnya 😍","positif"
1016,"hiraeth2422","8","netral"
1017,"historia.nas","@phandaleea berani banget","positif"
1018,"hitarchsnnh_","❤️","netral"
1019,"holarhm","Kangen bangettt parah😭","positif"
1020,"holas_bali","Best outfit 😍😍","positif"
1021,"holykamelodione_","Yu mas abi yu mulai chubby yu😂😍","netral"
1022,"honjimilagro","Banguntapan oyeaaaah! @noviananilaam","netral"
1023,"hopeyoulikeit.1300","berapa jam nunggu nya?","negatif"
1024,"hotteokcouple","diarycewekindigo mana niiii","netral"
1025,"hrmdix","Serasiiii 💙💙💙","positif"
1026,"hrsotlni__","@muhammad_nurhamit","positif"
1027,"hubbillahhh_","Manisnyaaa mas abbi😢","positif"
1028,"hudanrgt","Keanu mau jadi ular ya :( @keanuagl","negatif"
1029,"hudityas","uwuwww","positif"
1030,"humairaa.basic","Mantuul","positif"
1031,"huntiz_","Mirip banget kak😂😍","positif"
1032,"husnulkhtmh_024","Kenapa pengen bet berkunjung ke situ sih kak😮","positif"
1033,"husnulllllll__","♥♥♥♥♥","positif"
1034,"hutamyvranda","Ini akpol ka juga??7 hahaha @ainunnptrya","netral"
1035,"hy_heni","cakep 🔥)","positif"
1036,"hzs.official","❤️❤️❤️","positif"
1037,"i.chaa17","@astrit_rabeca nanti kasi tau aku di skul","netral"
1038,"iaaacsk","Keren bgt yaampun sukses trs ka karin😭❤️❤️❤️","positif"
1039,"iamazingrightnow","Slide 7 luaar biasa sumurr ituuu 🔥🔥🔥🔥","negatif"
1040,"iamronabell_","Turun dri situ pasti degdegan🤣","negatif"
1041,"ibgadl99","😍","netral"
1042,"ic00ngg","😍😍😍","netral"
1043,"ica_alena44","Pernah ad d'DMS ka @sarawijayanto😖","positif"
1044,"icaaheo","@tim_jurnalrisa X @awkarin","positif"
1045,"ichaaaaaff","sereeemmmm ehh","negatif"
1046,"ichaanisyahalimi","Baru liat fotonya aja udah merindinggg 🙃","negatif"
1047,"ichaaooo","Ko mirip si😍","positif"
1048,"ichadindaaai","Kota gede yaaaa?","positif"
1049,"ichasfaad","@riadwisas hayu ke Jogja lagi","positif"
1050,"iche_tw","@diarycewekindigo  Tiara.. sini dong","positif"
1051,"ichsantama","Ngidam bgt guaaa anjerrr","positif"
1052,"ichul06","Ini yg di datengin sama DMS","positif"
1053,"ichwaa_","Ko merinding ya liat ftonya","negatif"
1054,"ichyagrc","BAHAGIA TERUSSS YAA MBA KARIN, MAS ABI❤️","positif"
1055,"icikicikembem","Ude pernah ye @generasi.meecin","positif"
1056,"iema_sf113","Hampir mirip sm rumahku kak","positif"
1057,"ienrs.png","g lama blokiran lagi hmm","negatif"
1058,"ieslestari","@landitaayu mau lg","positif"
1059,"iftirizki","Dingin bgt auranyaaa 😢","negatif"
1060,"igayoeandita","Belakang rumah simbah nich @adnankarunia haha","positif"
1061,"ighfifi","jogjaaaahhhh","positif"
1062,"ignatiags","😍","positif"
1063,"igotsunbeam","entah knp jd merinding","negatif"
1064,"iiichantik","big respect😢❤️","positif"
1065,"iismailsaid.2","Baru sekarang di upload","netral"
1066,"ika_ramadhanii","Ganteng banget astaga 😭","positif"
1067,"ikadevipangesti","@deviliaadp","positif"
1068,"ikahardiy","Ko jadi pusing liat nya😢","negatif"
1069,"ikaprasetyadj","Aku yg asli Kotagede kagak berani kesono","negatif"
1070,"ikapratistya","Haaa antrinya 1 jam tapi enak bgt😂","positif"
1071,"ikavrlzr","@riofarllaso_ woiwoiwoi","positif"
1072,"ikaymilasr","@andikaapriantop","positif"
1073,"ikeochin","@ikha_rustikasari yang ini bukan beng?","netral"
1074,"ikhsan_harris","Wirausaha be like : tempat yang strategis😏","positif"
1075,"ikhsnarf","@pinkan_n_a rame bngt woi","positif"
1076,"ikkaawidyan","@nadaaindrnti Liat apo kau mba","positif"
1077,"iksan_ffauzi","@risa_saraswati @indyratnap","positif"
1078,"ilaikaimas","Nunggu nya berapa jam rin 😅😂","negatif"
1079,"ilhamprastw","Lets go my home 🔥😂","positif"
1080,"illuminaldii","jadi pengen foto kesitu","positif"
1081,"im_linaly","Hadir kak","positif"
1082,"im._purple_","Vibenya kerasa bgt,merinding","negatif"
1083,"ima_13","Ehhh nongol di slide terakhir","negatif"
1084,"imaakurniia","Sate kesukaanku ❤️","positif"
1085,"iman.sulaiman__","Dikasur rin","netral"
1086,"imawomen_","Aku nggk berani kak 😢","negatif"
1087,"imee.widayat13","Gimana2 @abonxx 🙈","positif"
1088,"imeldaadinda_","karin cantik banget, pusing :'","positif"
1089,"imellyta","2020 pacar baroo","netral"
1090,"imqueeninmaself","Baca donggs @winterthiiings @cutiefiy","positif"
1091,"inaayati","enak neee @ysatriva @billapalesta","positif"
1092,"inclinnn","💛💛💛💛💛","positif"
1093,"indahayuallfiyah","Mas liatin ada ga @evalrusdianto13","positif"
1094,"indahkodii","Ihhhh tau dehh ayaammm😍","positif"
1095,"indahsheilaaa","tim angkringan @famelazyan","positif"
1096,"indahsvr_","Kangen ke jogja😭","positif"
1097,"indapratw","@zulkifliiskandarm @im.cimo @kayakoshi","positif"
1098,"indhhh.nrml__","Merinding aku😢","negatif"
1099,"indirarochaeni_","Slide ke 7 😢😢","negatif"
1100,"indrias.id","Dih jadi rindu 😭 @claraarum93","positif"
1101,"indrifbrntii","Ayo kita cuba @inggitalfiani","positif"
1102,"indriiandika","Itu ga masuk angin apa ka?","negatif"
1103,"indriwidiaw_","Di slide 3 ehem ada perasaan aneh hehe","negatif"
1104,"infoslotgacorsekarang","Sumpah iya cakepp parahhhh😩😩😍","positif"
1105,"inidevikn_","ini udah pernah masuk di @diarymisterisara","positif"
1106,"inigigih22","awas jadi suzana karin 😀😀","negatif"
1107,"iniiieko","haga itu perorang atau permobil, kak?","netral"
1108,"iniminimatchimu","Pernah di yt diarymisterisara inii","positif"
1109,"inndah.a","aaaa😍","positif"
1110,"inshoumaniac","Waktu itu aku ngungsi yawloh 😭","negatif"
1111,"insteadofspammin","nur kesini aj @hiii.beach","positif"
1112,"intanafridaa","Mirip banget kaya adik kakak","positif"
1113,"intanlestaary","😍😍😍","positif"
1114,"intanmustikac","KEWRENNN","positif"
1115,"intannatp","Sumpah baru tadi nonton vlog kesini","positif"
1116,"intannurulfyh","Bidadariku❤️","positif"
1117,"intanyptr","@dwiyantimarcelina @mutiarmdh kgn bgt😭","positif"
1118,"inyoureyesshop","Kukira tadi tulisannya TTTerapi 😂😂","netral"
1119,"iputrisetyaa","@fikriro_  kesituuuu","positif"
1120,"iqbalmprasetya","dijogja sis ? @awkarin","positif"
1121,"iriandi_shaputra","🔥🔥🔥🔥","positif"
1122,"irmaayuniita","Karin foto disana bukan horor malah estetic","positif"
1123,"irmaputri0111","Semoga lancar sampai hari H 😇😘","positif"
1124,"irmayani_alim","slide ke 3 ada yg liat dri atas😑","negatif"
1125,"irrfandayy","💟 semoga selalu dapa","netral"
1126,"irvanabians","Wahhh keren sih ini💯","positif"
1127,"iryne_","Bkn ank indigo tp indihome","netral"
1128,"isdimzz_","❤️❤️","positif"
1129,"isnnnz","kak bikin vlog dong😂","positif"
1130,"istianah_agustika","Gemesh sama pipi karin skrg 😂","positif"
1131,"itaalutfi","Luv❤️❤️❤️❤️","positif"
1132,"its_aayanggg","❤️❤️❤️❤️","positif"
1133,"its_rsftr","@tim_jurnalrisa","positif"
1134,"its.giskaaa","wenak bgt ini mah","positif"
1135,"its.sadom","@ussfeeds","netral"
1136,"its.uli1","Makin cantik deh @awkarin Jd iri","positif"
1137,"its.vq__","Gareng petruk ya @awkarin 😍","positif"
1138,"itsaldii","Angkringan the best❤️","positif"
1139,"itsfarahai","kyoooddd😍","positif"
1140,"itskikyy_","Rumahnya bagus. Sayang bgt kyk gitu:(","positif"
1141,"itsmarind","@mcy_topmarc","positif"
1142,"itsme.r4hm4","@myusufsholqn_27","positif"
1143,"itsme.rafiq","Lah yang fotoin siapa cobak??","netral"
1144,"itsnotdeer","yah burem","negatif"
1145,"itsozay_","I saw her Face , mba Ayu 😢","netral"
1146,"itsrinarineee","@azputrii_","positif"
1147,"itss.susulelesule","mlm mlm makin🔥","positif"
1148,"itsslf_","💞💞💞💞","positif"
1149,"itz_wuuf","Tayang tayang aku❣️","positif"
1150,"iwdranti","pusing bgt ngeliatnya, gatau kenapa🥲","negatif"
1151,"iwikkk_","Honey moon","netral"
1152,"iwit.akbar_","aku anak indomie hadir","netral"
1153,"iyaa2.28","Duh ka karin😍😍","positif"
1154,"iyaaazheyeng","😍😍💖","positif"
1155,"iyaudahhdiem","Kak Karinnn💕","positif"
1156,"izaland.ig","Begitupula perasaan gw ke elu Karin..","positif"
1157,"izunie_aphi","❤️❤️❤️","positif"
1158,"izzah_zz","I see 🔥","positif"
1159,"jaewkwk","@farizanrrhm skuy","positif"
1160,"jalanbarenggustu","Ini keren banget😍","positif"
1161,"janahadya","Tiaraaa @diarycewekindigo 😂","positif"
1162,"januarbagas","🙌","positif"
1163,"jaredrepo","😍","netral"
1164,"jastip_yuuukkk","Jastippnyaaa jastipnyaaa","netral"
1165,"jayzawn2","cocok buat bikin film","positif"
1166,"jeejeew_20","Kok pas liat agak degdegkan yak😂","negatif"
1167,"jeepwisatatawangmangu","mantapp👍👍👍","positif"
1168,"jejeaka_","pas galau galau nya 🤣","negatif"
1169,"jejesoxoo","Ka karinn bahagia selaluu😍😍","positif"
1170,"jelipen","ngeliat fotonya hawa nya seperti rumah kosong","negatif"
1171,"jelitaafanjun","mampir jakal kak","positif"
1172,"jelitadsn","@jesnoel ga pernah kau bawa aku kesini😭","negatif"
1173,"jenifercindi_","@shellirachel ayo ka","positif"
1174,"jenifervandora","😍😍😍💯💙","positif"
1175,"jennianggraini","Jadi inget susana 🙂","negatif"
1176,"jennyadelia5","😘","positif"
1177,"jesikaa_sandra","@christin.evi bisalah di ceritakan","positif"
1178,"jessicael__","im dyinggg😍","positif"
1179,"jessicasicillia","Mual, pusing banget liatnya ☹️😢","negatif"
1180,"jessie.kitchen99","Aku jogja bantul pula tapi ga berani kesana😂","negatif"
1181,"jessstefff","dms pernah kesini ni","positif"
1182,"jessyca.gn","🙌","positif"
1183,"jianfdl","@diarycewekindigo","positif"
1184,"jihanvallent","Enak gone pakdeku tep an no debat","netral"
1185,"jogja.homedress","Shoulder bag murahhh nya sis","positif"
1186,"jogjaparty.id","Angkringan KR itu mahal hahahaa","negatif"
1187,"joicepenali___","Tau tempatnya dari DMS🔥","positif"
1188,"jrcntk1216","Enak banget itu 😍😍😍","positif"
1189,"jscamhrnn","😭😭😭😍","netral"
1190,"jstmzki","Aku dijogja ngk sempet noba","negatif"
1191,"jualpreset_lightroom_","Mantul kak😍","positif"
1192,"juliwiz12","Wahh banyak banget itu satannya","positif"
1193,"juliyantisabar","😍😍😍","positif"
1194,"jullia_djauhari","menurut gua si rasanya B aja😅","negatif"
1195,"juniarevayanti","Baru liat gambar 1 udah ketakutan😭","negatif"
1196,"junnetha","Pernah nonton pas dirumah ini. Di DMS","positif"
1197,"juraganffollowers","15k❤️1000followwers❤️","positif"
1198,"just.titik","Cantik mulu rin😢","positif"
1199,"justhamny","Tolong ,kok aku bacanya sate katak 🙏🙏🙏","netral"
1200,"justmyselfone","😍","positif"
1201,"jybrieel","mommy 😭😍😍😍","positif"
1202,"kaariinns_","🖤","positif"
1203,"kadeeev","Udh pernah","positif"
1204,"kadhiffa","Yuk @sivakartika @bellasafrinaa","positif"
1205,"kaiikar_","Bercerita dan berdiskusi💜","positif"
1206,"kaleo88","Dimana rin?","netral"
1207,"kalyanatntr_","Mampir jalan kaliurang lah kak @awkarin","positif"
1208,"kamal.santoso","po(co)ng","negatif"
1209,"kanaya.awanda","Rumah pocong sumi","negatif"
1210,"kangyusuf_","Langgang ka kayinn","positif"
1211,"kania.p.r","@mutiahardy gagal yahhh huhu","negatif"
1212,"kanthiawfr","10 menit??? 10 detik aja gamau disana :')","negatif"
1213,"kareng_","Aaaa ning pleret😥","positif"
1214,"karin.sabian","Loveeeee u guys","positif"
1215,"karinadznvty","Keren bgtt😭😭😍","positif"
1216,"karinanind","dipinggir jalan malioboro kaaaakk","positif"
1217,"karinapermata.s","Serem njir tempatnya😂","negatif"
1218,"karinarena4","Mirip gasih","positif"
1219,"karinezleony_","Slide terakhir subur😁","positif"
1220,"karismanrd","Mas abi🤤","netral"
1221,"kartiikahierda_","Kak sarah Wijayanto pernah kesini","positif"
1222,"kartikaawlndr","anjaee mae","netral"
1223,"kartikacndraaa","😍🔥🔥","positif"
1224,"kartikasalmaa","keinget tanah jahanam 🥰","positif"
1225,"kartikatamala","Itu foto pak soekarno ga si?","netral"
1226,"kat.nis5","@sarawijayanto @diarymisterisara","positif"
1227,"katakecil__","❤️❤️❤️","positif"
1228,"katanyaakumiriptapir._","Horornya kerasa banget","negatif"
1229,"kavkarii","ko mirip 😭","positif"
1230,"kawulan18","Mas abi ku 💕","positif"
1231,"kay_kirei","Ka karin knpa sih secantik itu parahhh😍","positif"
1232,"kayllaaaaaa__","@ronanhandoyo  Gmn bg","netral"
1233,"kayyeev","kaa bikin vlog nya dong","positif"
1234,"kdinda__","Gemessssss ahhh😭","positif"
1235,"kdjdhekeoe","@nanndasa","positif"
1236,"kdwim11","Couonya cakep ugha hehe","positif"
1237,"kebabmantabbb","first","positif"
1238,"keeuu_","disini kan ada kamar yg gaboleh dibuka","negatif"
1239,"kejiae","cuteeeee😍","positif"
1240,"kenandgrat","Makanan Indonesia tetap terbaik🤤","positif"
1241,"kendalmemar","cocokkkkkkkkkkkkkkk sekali:(","positif"
1242,"keniawrelia","Nga ena","negatif"
1243,"ketrineyuniar","Asikkk bgt😢","positif"
1244,"ketyfebriyantii","@sanino___ @meilaniel @rdyusufks","positif"
1245,"keukeuw","😍😍😍😍😍","positif"
1246,"kevinwijaya35","dari cinta ke sate sm yg makannya.","positif"
1247,"kewlaaa","mirip rumah perempuan tanah jahanam","netral"
1248,"key.lelawar","awkarin bukan boneka","positif"
1249,"kezia_franchessa","🔥🔥","positif"
1250,"kha.rsma","Bikin pusing😨😰 @diarycewekindigo","negatif"
1251,"khatibul.ummam","yes i see it (:","positif"
1252,"khaylila.wardrobe","🔥🔥🔥","positif"
1253,"khoerunnovi97","Merinding bgtttttt diliat dari foto😭","negatif"
1254,"khoiriyahlutfah","Kok nyesek dan engap gitu ya pas liat","negatif"
1255,"khrnnsabspta_","AKUUUU!!!😭😭😭","negatif"
1256,"khyasha_kay","Mas abiiii ❤️","netral"
1257,"kikiarass","Merinding","negatif"
1258,"kikyfebriyantii","@tim_jurnalrisa","positif"
1259,"kikyhutahaean_mua","takooottt","negatif"
1260,"kikyrdo_","💖tapjiwa","positif"
1261,"kilaaaad","Aku firsttt ka😍","positif"
1262,"kimlion9","Arti pesannya apa ?","netral"
1263,"kinaapb","Gasss g nih? @rriiaaa2_ @anisaapr.54","positif"
1264,"kinanthidr","❤️❤️❤️","positif"
1265,"kinnnn_18","@ruthmurniati_ mau coba ga? Wkwkkwkw","positif"
1266,"kirdapanzzz","SUMPA TENGKLENGNYA JUGA ENAKKK BGTTT","positif"
1267,"kiriniindri","OTW","positif"
1268,"kishibee_","Nasi kucing 😺","positif"
1269,"kiylle","kak karinn❤️❤️❤️❤️","positif"
1270,"kkhofifah_","@amaliaputrii3","positif"
1271,"kkipikapa","🖤","positif"
1272,"klaraadita_","Gk sekalian keSolo kak??","positif"
1273,"kmla.ns","Lope you Karin💋","positif"
1274,"kodellsss","Miriip banget yaampun ❤️","positif"
1275,"kodokijoo_","Iki loh sing jareku biyen @izzi_izzulhaq","positif"
1276,"kokumiiiiiiy","Jd ingin:(((","positif"
1277,"kopimol.id","🔥🔥","positif"
1278,"koriah_nur","❤️❤️","positif"
1279,"krisandreas_","gangga?","netral"
1280,"krn.keren","merinding","negatif"
1281,"krsdyaokta","@rahmafadilaa","positif"
1282,"ktut.darmi","❤️","positif"
1283,"kucengganteng","Fwesh","netral"
1284,"kulitkacangg_","Wkwkwk angkringan lainnya cmn 2rb an:)","positif"
1285,"kylaputria","Somehow, miriiiippp😊","positif"
1286,"kymkirana","Cocok 😍","positif"
1287,"kyutimysh","Tempatnya serem 😢","negatif"
1288,"l_o_u_i_s_1_2","SOFTWARE INSTAGRAMNYA KAK, CEK @bezcorp","netral"
1289,"labibatunadya","ADEM BANGET LIAT NYA","positif"
1290,"lacoconature_id","Mantap😍","positif"
1291,"ladyka.nsa","Unchunch","netral"
1292,"ladystaaa","Fokus aku ke @keanuagl 🤣🤣🤣","positif"
1293,"laila_aps","@tim_jurnalrisa  wajib nih dicoba 😂","positif"
1294,"laksito.dwii","Slide ke 7 dan ke 8 sih yg serem, berasa","negatif"
1295,"lalaa_zraa","Ncesss @yurikeputri.ad","positif"
1296,"lalarahmansah","Kesini apa ?@estilarasati","positif"
1297,"lalelalisaa","mirip bgttr","positif"
1298,"lalsskuyyy","@risa_saraswati @indyratnap","positif"
1299,"landiniasyifa","pernah nonton di diarymisetrisara","positif"
1300,"langitma","❤️","positif"
1301,"lanierivado","Asli langsung pusing lihatnya","negatif"
1302,"larasati.d.a","Jogja♥️","positif"
1303,"larasatiza6","@tim_jurnalrisa @risa_saraswati","positif"
1304,"larasbellaa","Anak indomie, keknya gabisa ""liat"""" lainnya😢""","negatif"
1305,"larasclrrssssa31","Jdi inget trauma 27mei2006 merapi","negatif"
1306,"larasdwisafitri618","@muhammadrasyidocid","netral"
1307,"larashnda","@fathurshafly","positif"
1308,"lauraarde","@tim_jurnalrisa","positif"
1309,"lawrancepatreciaaa","❤️","positif"
1310,"layliq.nada","mual sm pusing banget yuyurrrr:(","negatif"
1311,"leenods","Ini pakpong yang sebelah mana kak?","netral"
1312,"leetaehvi__","Duhhh>_<","negatif"
1313,"lelanrlaela","Aku melihat tanda2 gajian masih lama😢","negatif"
1314,"lellawijayaa","Teteh abi nju naon","netral"
1315,"len.lusia","Gaboleh next lagi!!!!!!! 🙌😍","positif"
1316,"lenny_sw21","❤️❤️❤️❤️❤️❤️❤️❤️❤️","positif"
1317,"leo25jog","ak yg org jogja blom prnah kesini","positif"
1318,"leonardo.batubara","slide terakhir rame bgt","positif"
1319,"lesyeuxdeloone","mas abi kecolok jepit...","negatif"
1320,"levizaainur_","Udh cocok bgt da","positif"
1321,"lexerious","Keanu ngapain sih di foto terakhir? HAHA","netral"
1322,"liaasariireal","Cocok banget jdi Duta pariwisata❤️❤️❤️","positif"
1323,"liandriabel","kangen jogja :(","positif"
1324,"libraduaempatujuh","Merindiing🥺🥺","netral"
1325,"lidhia37","😍","positif"
1326,"lidia_nuroktapia","❤️","positif"
1327,"lidyalidn","Semoga jodoh amin","positif"
1328,"lifaull","bagus juga buat spot potoo","positif"
1329,"lilikly_","Langgeng karinnn💓💓","positif"
1330,"lilililiiiaa","K","netral"
1331,"lilismawar","genggam karin teruss kak sab❤️","positif"
1332,"lillalnr","Kita nunggu 2 jam ya genggss😂😂 @gizelarmeina","netral"
1333,"linda_ramadhanni","Gass is @nr.ismaaulia_ 🤭 sekalian uji nyali","positif"
1334,"lindaalvian1902","💙💙💙💙💙💙","positif"
1335,"lindrayyy","SLIDE TIGA BRO, GUE LANGSUNG DEDEGANNN","negatif"
1336,"linggawrd","GODDAMN!!!🔥🔥🔥","positif"
1337,"liqoyimaa","Kali ini wajahnya mirip @awkarin 🤭🤭","positif"
1338,"lisaandrianiiii","❤️❤️❤️","positif"
1339,"lisaatriutamiii99","Seruuu tp menakutkan juga 😂","positif"
1340,"lisanaylaa","@sarawijayanto","positif"
1341,"lissya.fa","Mirip bgt😭💛","positif"
1342,"lisye.rsd","Semuka","positif"
1343,"litaoct","ada rambat lancah kak😢","negatif"
1344,"livelifecalmly","Cakep anjg😍","positif"
1345,"livquid","gemes bgt😭","positif"
1346,"lizaagsts","Kek lebih berkelas gitu skrg 💕","positif"
1347,"lizaahhh","damn cute😭😍","positif"
1348,"ljhookerkuta.hemi","Cute bgt kak Karin ❤️❤️","positif"
1349,"ljkofficial","❤️","positif"
1350,"lkmnldyy","❤️❤️❤️","positif"
1351,"lnrhmh__","Qobiltu nikahaha wqwq","positif"
1352,"lolaaraspa","@tit.ahhhhhhh","positif"
1353,"lonaprelia","Bagus sekali ini mantap","positif"
1354,"lontonnggg","hawanya beda bgt…. merinding lgsung","negatif"
1355,"lourust_beauty","Ke cimahi kak, y ginian banyak","positif"
1356,"lovely.dwt","😍😍😍","positif"
1357,"loxeable_","dahhh nonton dms episode rmh iniii😍😍😍","positif"
1358,"ls.anaa_","Aku yg baca caption ny langsung merinding 🥺","negatif"
1359,"lsayunda","Ke tempat syutingnya perempuan tanah jahanam","positif"
1360,"lslstrr","😍🔥","positif"
1361,"lsycyy._","Liat ftonya juga takut apalagi aslinya","negatif"
1362,"lucky100803","Jadi kangen Jogja deh😥","positif"
1363,"luckydenis_","Ajibbb👍","positif"
1364,"luk.__.18","Mirip awkarin 2017 sumpa","positif"
1365,"lulaaaay04_","Pusing pala asli","negatif"
1366,"lulukil_maknun","Jogja vroh . Galau ganih 😅😅 @awkarin","positif"
1367,"lululfadka","Bidadari bukan nih❤️","positif"
1368,"lunaa_muthia","luv🔥🔥🔥😍😍😍","positif"
1369,"lusyanagustine","Aku mau kesini ya @adenricos 😘","positif"
1370,"lusyetupamahu","pusing liatnya 😢","negatif"
1371,"luthfiahhanum","keren Rin, proud bgt sm sisimu yg ini. luv","positif"
1372,"luthfiaindriani","Cyute bnget","positif"
1373,"luvlyluvvv","@yukamerr ntr kesinii yukkk","positif"
1374,"luzy_setyawati","Ka@awkarin brapa hari ya di jogja?","positif"
1375,"lyadmsalaff","Jirr ada tembok","netral"
1376,"lzynx26nxtxlyz","😍😍😍","positif"
1377,"m.arvinromeroo","Halal","positif"
1378,"m.brahmahafid","Nanti kita otw ya @b.mustika06","positif"
1379,"maaandddaaaa","😍😍","positif"
1380,"madamega.id","Duhhh pngn cpt2 otw sanaahh 🤤🥰","positif"
1381,"mae_muna","Pulang dari sini kujamin diriku lngsung demam","negatif"
1382,"magdaaprln","yaampun😍","netral"
1383,"mahadir_ella08","Vibes horor tapi aesthetic","positif"
1384,"mahapranaa24","Slide 8 sih pling seremmmm 😢","negatif"
1385,"maharaniids","Rumah pocii😢","negatif"
1386,"maharaniiia","gemesnya mas abi","positif"
1387,"maheracandabelia","Sumi❤️","positif"
1388,"maisrhazm__","inii udh pernah tayang di dms","positif"
1389,"makananapaajaa_","🔥🔥🔥❤️❤️","positif"
1390,"mal.voyy","kak bikin vlog dong pliss","positif"
1391,"mala_mbem018","soswettt❤️","positif"
1392,"malabeda","sangat mematuhi protokol ketakutan ☺️","positif"
1393,"malaherpanilaa_","teh kesini dong @risa_saraswati","positif"
1394,"malamauriska","@briaaan05 km berani???","positif"
1395,"malikmlkii","Tmpt maen uno sampe subuh :(","positif"
1396,"mamaaeila","Aku udah nonton wes lama di DMS","netral"
1397,"mamaulie_","Ganteng beettt","positif"
1398,"manda.manda1999","Slide ke 3 paling kerasaaaaa😲","negatif"
1399,"mangstss","Ya allah gue ga liat apa2😢","negatif"
1400,"manikdwi","Rumah pocong sih ini ....","negatif"
1401,"mantasals","i ship u both 4ever!!! amiinn","positif"
1402,"manulelaw","Kayak rumah zaman belanda","netral"
1403,"manusiabiasaa97","Udah aku setuju sama yang ini mah .","positif"
1404,"marchellanr","😍😍😍😍","positif"
1405,"mardiyatinurul","@tn.arief","positif"
1406,"maria_boangmanalu","Wah ada bidadarrri","positif"
1407,"mariananda24_","tadi liat karin di mirota loh😍😍😍😍😍","positif"
1408,"marianimarbun1","😍😍😍😍","positif"
1409,"mariaolshop18","@diarycewekindigo yuk kak lihatinn","positif"
1410,"mariniaprl","@itsme.frisllyherlind","positif"
1411,"marshhaa","ahhhh🖤","positif"
1412,"marthaysphne","@pikacuwk","positif"
1413,"martineli_elza","@nabilahsahdaa_","positif"
1414,"masitoh1712","Wihhh asikkk juga tuh😍","positif"
1415,"mataharipgii","Foto slide terakhir paling serem","negatif"
1416,"matchakejuoreoo","mau bikin pelangi ? @keanuagl","positif"
1417,"matchlessia","Samping kiri karin kenapa gelap kali 🥺","negatif"
1418,"matur.suksma_","Mantul ka kari 😍❤️❤️❤️","positif"
1419,"maudyrahmaa","jdi pengen angkringan:( @wahdah.s","positif"
1420,"maulana_26","Lopyu","positif"
1421,"maulianaaaaaaaa","Kakk lagi di jogja?","positif"
1422,"maulidakabir","Knp ye suka bgt ngeliat mreka bdua","positif"
1423,"maulidatirizka","💝💝","positif"
1424,"maulidyaika26","Miriiip ka karinn","positif"
1425,"maulindahryd","@lynggrn","positif"
1426,"mayalisnaa","Cantikkkkk❤️❤️❤️❤️","positif"
1427,"mayangjeje","@vintaaprl","positif"
1428,"mayangmeylanie","pundakku sakit, sesek nafas. 😢","negatif"
1429,"mayangoctari16","Ikut penelusuran jurnalrisa dong rin😁","positif"
1430,"mayangsaarri","Buset dari blakang lebar bat lu rin","negatif"
1431,"mayangulfia","cuy ini bukan @annisfauuz 😢","positif"
1432,"mayarahmawati1","@pinkydwita","positif"
1433,"maydanitas","mba sumi @rhe_vanqman","netral"
1434,"maydina_susanto","Bukan indigo slide 2 kerasa sedihnya😢.","negatif"
1435,"mayyyeye","yuk bisa collab yuk🙌 @tim_jurnalrisa","positif"
1436,"mbunk_since1981","Sy menu paling bawah aja...""Es jeruk""""...😂""","netral"
1437,"megaan_tao","Luvvvv","positif"
1438,"megapiay","Love untuk kalian berdua","positif"
1439,"megaprytn","Pusing langsung ya allah😭","negatif"
1440,"megawiiii","Yg stay jogja brani ga @tamlvly_ @faiizal_id","positif"
