id_mentah,username,comment,Label
27,_hallo.ree_,Aku kangen jogjaaaaa😭😭,positif
1412,marthaysphne,@pikacuwk,positif
1599,nandabekham,happy u❤️,positif
998,herdiansyah2323,Dark,negatif
1177,jesikaa_sandra,@christin.evi bisalah di ceritakan,positif
1041,ibgadl99,😍,netral
1703,nrzhxxy_,❤️❤️❤️❤️❤️❤️,positif
1573,nadila.alk,Pusing pas abis geser ke slide brikut🥲,negatif
2234,suhaimijfadli,20 tusuk 😅,positif
42,_sha.id,kyk yg dibuat syuting perempuan tanah jahanam,positif
1693,novtasrnp,Enak banget pasti🤤,positif
2384,uthemaiyda,👍,netral
1790,penambahinstan_media,Haykak'kamiMenjual{followerscek✅👈,netral
2326,tikka_hairbeauty,😍😍😍😍,netral
2186,skin.tw,Jurnal risa pernah kesini😮,netral
610,devieranilandak,ngeliat slide yang ke-3 langsung sesek nafas😖,negatif
1133,its_rsftr,@tim_jurnalrisa,positif
29,_itssumyzulla,Nama aku terpanggil rin,positif
442,bloommy_gloo,😱😱😱,netral
1421,maulianaaaaaaaa,Kakk lagi di jogja?,positif
1659,nissyakeer,Kangen jogjaaa !!,positif
494,choirinnisaaaaaaa,@diarycewekindigo,positif
1259,kikyhutahaean_mua,takooottt,negatif
1976,rifkaainurr_,@oii.icaa,positif
237,aniscahyaa,😍😍,netral
552,damarsmdraa,@wulan.rmdh2 tau rung😂,positif
521,clarisaermalinda,Hadirrrr🔥🔥,positif
1746,okirenashp,😍,positif
1233,kayyeev,kaa bikin vlog nya dong,positif
1139,itsfarahai,kyoooddd😍,positif
721,dydyy3901_,Miripp😍😍,positif
2003,risakansa,Kapan weki neng tuguuu 🙄,netral
2487,yan_ne_chan,@adhemulyhana yah bawa aq kesini pleaseee😂😂😂😂,positif
59,17.dri,Mampir ke solo ka 😅,positif
632,dhaniarpalupi,Jd kangen😭,positif
1182,jessyca.gn,🙌,positif
1726,nurzacki,Kedisikan mas @rifq_afdillah 😂,netral
593,dessycik,Mirip ih ❤,positif
1304,larasbellaa,"Anak indomie, keknya gabisa ""liat"""" lainnya😢""",negatif
2233,sucayy__,😍,netral
940,gumela.stni,Gakuat gakuat ma deg ke dada-_-,negatif
2385,utiakafafa._,Kapan kesana lagiii:),positif
1250,kha.rsma,Bikin pusing😨😰 @diarycewekindigo,negatif
905,gesty_liana,Gak gak gakk mauu sereum bgt,negatif
1280,krn.keren,merinding,negatif
2043,rvvvvaaaaa,@diarymisterisara,positif
2458,windynhr,Amazing eqeqeqq,positif
1620,naylapkl122,❤️❤️,positif
1495,mn.dyhh,Dih ketemu ginian malem²😢,negatif
1950,revivihanii,Cakepppp,positif
2008,riskaaa.agr,Biasanya kalo mirip jodoh,positif
707,dnjya.ydp,@indahaazzahra ??,netral
1023,hopeyoulikeit.1300,berapa jam nunggu nya?,negatif
746,elitareynaraa,@araasmr_ :(((,negatif
1922,realsndyj,❤️,positif
1499,moenlightbee,sukak bngt kl sm mas abi💙,positif
514,citorachmad,alhamdulillah wis tau 🖐🏻🖐🏻,positif
82,abracharanza,@billskyyy_ pliss,positif
2272,t_ameliaputrii,Kuy @rayinugraha,positif
1309,lawrancepatreciaaa,❤️,positif
915,gilangmahardika91,Hy,positif
2360,tyasarasw,kok gelem le ngantri yo😂 @anunghermawann,positif
1908,ratih.rkd,"@nurulkharista suram, kyk...",negatif
151,al_pyi,Monggo anak indihome @heynom__ xixixixixi,netral
775,ermaaaa.e,@ellaa.yu  awkarin aja ke angkringan🤣,positif
330,auliaraaahmaa,Abi cute,netral
7,__manurung12,Ada yg ngintip,negatif
944,gusnandiii,gemez,positif
1674,nopi_adell,Ayokkk Jogja yokk  @jennyberbitasarif 🥵,positif
735,ehbibil_2,@sellasyhftr21,positif
910,gienahanny,❤❤❤❤❤❤❤,netral
469,cakeeraine_,Enakk bgttt in gak ngerti!!!?😩,positif
182,alyamahastra25,@tim_jurnalrisa wajib kesinii nih hehe,positif
165,alfina_muflihah,@napiatn monggo napia dilihat,positif
452,brigittacynthiaa,Foto lama ya kakkk kayinnn😂😂,negatif
491,chilbilka_,@itsme.frisllyherlind,positif
1691,novitatrii17,💖,positif
1144,itsnotdeer,yah burem,negatif
1312,leetaehvi__,Duhhh>_<,negatif
2166,sikkeuroo,foto ke 3 pas liat ngerasa sesk gatau kenapa,negatif
1112,intanafridaa,Mirip banget kaya adik kakak,positif
2440,wdxxsn,Masasinur 😍🔥🌚💜,netral
1378,m.brahmahafid,Nanti kita otw ya @b.mustika06,positif
1561,nabillahanifahhh,💛💛,positif
1826,ptrianggrainiiii,💕,positif
1555,nabiladp8,#2020gantistatus,positif
1591,najwarrdna,takut bgt loh😢,negatif
1943,restiayuchanderaa,Ini tuh film apa yaa,netral
2263,syifaoctaviiaa,Ini yang pernah disara dms,positif
1881,rafifanbl_,@tim_jurnalrisa wajib siiii,positif
328,aulianisaskmwt,Miripp ihh,positif
443,blubberysmothie,Recommended banget tu kaa,positif
1990,rini_pcy,Merinding sh iniii,negatif
1450,melllvisinaga_,berapa jam ini nunggunya WKWKWKKWK,negatif
833,febbyrusdi09,Ko,netral
1995,ririn__22,@arifznlh berani gakk 😂,positif
2362,tyashendro,Ini pernah di yt nya sara wijayanto,positif
1376,lzynx26nxtxlyz,😍😍😍,positif
87,addamuhamad,😭😭,negatif
2501,yneraa_,Rumah pocong sumii,positif
778,ernaaad_,😭 @oktaviafauzatur,netral
1570,nadiantrh,Finally❤️❤️❤️,positif
55,10_richgirl,5 menit dari rumah ini,positif
2352,triyaaatnhs,Kleaan emg gemes,positif
1288,l_o_u_i_s_1_2,"SOFTWARE INSTAGRAMNYA KAK, CEK @bezcorp",netral
1770,paapaattt,"gataulah males, w seneng beud liatnya😭",positif
1653,nisa306,Mampir rumahku sini rin😂,positif
1246,kevinwijaya35,dari cinta ke sate sm yg makannya.,positif
114,adithurcahyo,@_bimaadwi owner,positif
2401,via.mf,😍😍😍,netral
988,hellocindikaa,"Plisss, kali ini jangan sampai lepas😩❤️",positif
1979,rikday,@dwi.kusworo.1,positif
2135,sheilaudreylia,Badan ku sakit2 langsung melihat ini😢,negatif
1010,hiikikoo_,@rchaulia_ yuk bisa yuk ada apa disana wkwk,positif
1199,justhamny,"Tolong ,kok aku bacanya sate katak 🙏🙏🙏",netral
590,desiraahma23,Slide 8 ke berasa ada yang lagi berbaring 😢,negatif
769,equilessia,manusia satu ini ngambil sate aja cantik bgt😭,positif
18,_daraand,Cocok kk 😍,positif
1043,ica_alena44,Pernah ad d'DMS ka @sarawijayanto😖,positif
2100,sdw_kitchen,Karin berani bgt👏👏,positif
286,arjuunaa_,"Jadi inget ""Galau jogjain aja"""" 😁 @eri.carl""",negatif
429,bgold_florist,"untung tim seblakkkjk ceker, gpp diginiin",positif
2018,rizafxx,Aw,netral
1833,puputnova_,💜💜,positif
670,dimi_syahbania,Slide terakhir 😢😢😢 ga tega 😢,negatif
32,_kintanaaa,😍😍😍😍,netral
1342,lisye.rsd,Semuka,positif
723,dyhdwyl__,Rin ini endore gak?,positif
952,halisyakhansa,next trip bakal cobain kesana😍,positif
1852,putrimahardinii,Bsk mam sini @yuniamalindasari,positif
215,angelylnd,❤️❤️❤️❤️,positif
1936,rere_restii,Bahagia selalu rin,positif
1165,jayzawn2,cocok buat bikin film,positif
327,auliamerisa28,Ogah rin,negatif
561,dayatfr05,Luar biasa sekali ciptaanmu ya allah❤️,positif
1384,mahapranaa24,Slide 8 sih pling seremmmm 😢,negatif
1087,imee.widayat13,Gimana2 @abonxx 🙈,positif
1923,reduut,Kayaknya fix sih inik😭😭,positif
342,awdcrd.lv,Ishh💙💙,negatif
148,akushyco_,"Karin, semoga selalu sehat dan bahagia ya!💜",positif
1933,rennysyahputri,kek lokasi syuting perempuan tanah jahanam 😮,positif
2054,s.x.r_23,Jadi Inget perempuan tanah jahannam,positif
1108,iniminimatchimu,Pernah di yt diarymisterisara inii,positif
849,fillan.ciaa,Langsung bulan besok rin,netral
967,hansa.my,Pecahhh,positif
1073,ikeochin,@ikha_rustikasari yang ini bukan beng?,netral
156,aldokembarrrrrrrr,@haradalah Akg skuy?,positif
1747,okta.saputraaa,eyy sikarin ngebucin huwowowowo 😁,negatif
1685,novianty_vanilaa,buruan ke jogjaaa!!! @nadyaaans @anandamatory,positif
1003,hhhcndsyg,🔥🔥🔥🔥👏👏👏👏,netral
1938,rereedm15_,🔥🔥🔥,positif
2380,unmlid,❤️❤️,positif
1942,restiarifah_,@novandwicahya_,positif
2266,syiifafauziie,@tim_jurnalrisa,positif
2412,vinnaameliaaa,@tim_jurnalrisa  kesini dong gengs,positif
1204,kadhiffa,Yuk @sivakartika @bellasafrinaa,positif
1714,nurpadli13,Kuliner teross bareng doi dong😍,positif
2405,vikanirvanaa,😍😍,netral
1463,mhmmdrezanh,Tebak aku jualan apaa??,netral
1553,nabilaakhsniptrr_,😮😮,netral
1876,rachminnisa,suka bgt yaallah🥰,positif
876,focusgalleryskincare,💜💜,netral
2300,teguhbdhrydi,Longlast karin,positif
939,grosirbandung_1,Kok aku pusing ya,negatif
2340,topan.cobeins,Jatuh.....jatuh....jatuh...😂,negatif
347,awkarleen,kak @awkarin  ke Gorontalo dong😭😭,positif
2139,shellaauberta_,Muka jodoh 😍😍😍😍😍😍😍😍😘😘😘😘,positif
2536,zafiraamjd,ngumpul semua digenteng ya shay🥲,negatif
1491,mldyfdlh,Kopi klotok ga kak,positif
386,azkaananya,❤️,netral
1660,nita.setiaa_,❤️❤️,positif
1718,nurulafifah.fifi,@rinarwj 🙄,netral
244,annelirawh_,Tadi aku kang parkirnya,netral
1567,nadiaantau,😍😍,positif
937,grandslampageantid,🇮🇩,positif
2202,sokipahdewiwintantri,❤️❤️❤️,positif
313,astriesalonpaseban,@risa_saraswati ka coba kesini,positif
2500,ynay___,Ini asli bikin pusing,negatif
1600,nandaniputrii,Kayak abdi negara nihh,positif
1333,linda_ramadhanni,Gass is @nr.ismaaulia_ 🤭 sekalian uji nyali,positif
969,hansseven.id,"LAGI DISKON GEDE! Kira"" aku jualan apa ya?""",netral
1455,menursoekarno77,Keliatan kok itu,positif
661,diindah_77,Mirip ka😭,positif
936,gradisayn,Emang ini itu enak bgt guys😭😭😭👍,positif
371,ayuniitaap,@citrarimaldaa,positif
567,dearulita,paraaah sih jd kgn makan sate pak pong,positif
1025,hrmdix,Serasiiii 💙💙💙,positif
825,fatimahpulungan_,Pasangan yg kemarin sudah cerai ya😁,negatif
983,heelm.y,Yang wangi melati juga suka lewat lewat xixi,negatif
2068,salsabila_aly,banyakkk yaaa:(((,positif
2525,yunda.hugest,kak ica badak ape llom seriok  @_.meelikkee._,netral
2204,soniapms_,Kayak malaikan gila 💗😍😍😍 cantik total,positif
1791,pendekarq,link bit.ly/pendekar99,netral
814,fannyvandini,"Kok kepala ku pusing, merinding dan muallll",negatif
1431,mayangulfia,cuy ini bukan @annisfauuz 😢,positif
779,ernaar27,@risa_saraswati teh plis collab sama awkarin😢,positif
1321,lexerious,Keanu ngapain sih di foto terakhir? HAHA,netral
2224,st_khodijah_,Anak vertigo nyimak 😢,netral
1053,ichwaa_,Ko merinding ya liat ftonya,negatif
1903,randyradjagah,gampanglah,positif
1014,hildays,Pgn kesini lgii @rzkadwi_,positif
1402,manulelaw,Kayak rumah zaman belanda,netral
1794,petang_h,Awas kesambet riin,negatif
2126,sewamobil_jogjasolosemarang,Sewa mobil ready all unit kaka,positif
1841,putrianaark,Hmmm😍,positif
127,agunggumilar222,❤️❤️,positif
888,ftrnoviani,Pusing liat nya wkwk,negatif
2095,sate.padanggggg,Kangen bgt sama jogja😭,positif
1348,ljhookerkuta.hemi,Cute bgt kak Karin ❤️❤️,positif
1008,hihabibti_,"Hehehehhehehe, cukup sampe slide 4 aja. Heheh",negatif
356,ayaa_shf,@febykagreta,positif
1004,hi_wwwiinn,Gow is a woman😍,netral
1484,mirotulzm,@eva18yulian,positif
683,dinidanantii,@dilalovian skuy la bnyk angkringan ni,positif
828,faulinsepti,@abbi_suryo kamu tau tmpt ini gak?,netral
1565,nadhiranaaf,❤,positif
985,hellaqanita96,Burem mataku 😂,negatif
1234,kdinda__,Gemessssss ahhh😭,positif
2176,siscaprnma,aduhh😍,negatif
141,aisyahwfl,😍😍,positif
218,anggikrtk_,HUAAA PEN KETEMU KAK KARINNN😭😭 AYOO KETEMUU😭,positif
2331,titikpurnama_,Deket rumah lu ya? @marvin_caraka,netral
1737,octarhm,Mas abi bisa mampir kekosku bentar loooh😂,negatif
2275,taichan.sadiss,Cobain sate Pak Bari 🔥👏,positif
1785,pearpel,KANGEN BANGET MERAPI😭,positif
1526,mus.solikah,serem,negatif
23,_doll_l,Slide akhir sereeemmmm,negatif
712,dpzptr,"pipinya,bahagia bgt🌈",positif
1158,izzah_zz,I see 🔥,positif
1695,nr.diniandrn04,Cocok abisss😍,positif
872,fitriyantisufri,😍😍😍,positif
1534,mutiaraprr,cucokkk 😍,positif
11,_akuami_,@cafe.latteh apakah adaa? Wkwk,netral
2070,salsabilaarl,@aziz_fatchulhd,positif
2416,virawidyaas,Ini yang ada di podcast nya sara Wijayanto,positif
1779,patanwhyy_,Sumpah liat ini pgn bengawan @auvisqaaa,positif
1316,lenny_sw21,❤️❤️❤️❤️❤️❤️❤️❤️❤️,positif
755,emiliaalps,"galau baliin aja, seneng jogjain aja..",positif
627,deyroksmport,🔥🇮🇩👍🏿,positif
1813,praaatiwi,"Slide 8, di atas lemari 😶",netral
1789,pemparenti,"i love your contents, as always ♡",positif
130,aigaa.n,Kayanya nnti cowo ak gt deh,netral
844,fgbalkiss,@tim_jurnalrisa kesini dong kak🧏🏻‍♀️,positif
324,aulia.ramadhanii,Mirip masa depan ku,positif
1777,parmitttmitt,Cocok banget😍😍,positif
2399,verywirawan_,Wawwwww🥵,positif
1285,kylaputria,"Somehow, miriiiippp😊",positif
2482,xyaida,@restyndrr_,netral
15,_aradoang,the last pict bikin kaget wkwkwk,negatif
948,hafif_marpaung,keren...di mana nih?,positif
216,anggiaaaaam,"ihhh, kirain calum hood dong 😭",netral
2251,syakillanr_,😍😍😍😍😍😍,netral
2034,royaljelita224_,Ciye akhirnya di tag mas nya,positif
1183,jianfdl,@diarycewekindigo,positif
1733,o6.97,awkuliner 😍,positif
1640,nicenxawaw,Ini foto mama waktu galau nak,negatif
865,fiskarezky,Ini ada di ytnya @sarawijayanto,positif
517,cizzyburgers,sesek napas liatnya,negatif
598,destyraaa,🧡🧡🧡,positif
196,amooymh,Kapan nih @eik_kaplale,netral
1278,koriah_nur,❤️❤️,positif
289,arlindyarh,@farahafiza24 @yunindra_ yuk yuk,positif
951,haimemei,Bucyn,negatif
2410,vinasekarrr,❤️❤️❤️,netral
1915,rayyyyyyyya_,❤️,positif
2441,wdyaandk_,Jd kangen jogja😩😭,positif
1121,iriandi_shaputra,🔥🔥🔥🔥,positif
1651,ninperdana,@irsemoticon mau kesini juga 😑,positif
550,daihatsuastrayogyakarta,Jogja 🇮🇩,positif
157,aldoresare,Macam duyong rin. Keren ehhhh🍻,positif
420,bellaasusanto,kagakk dehh:),negatif
923,gitafannyns,Mirip deh wajahnyaaaa,positif
2432,wahyuks716,@diarymisterisara 🔥,netral
478,ceceovy,😱,negatif
1816,pratiwihndyn08,😍😍😍😍😍,positif
1731,o____ja,Keanu said : hanya imajinasi😭,negatif
1524,muhardiii_,Happy ending 🤲,positif
1472,miftahemifta,Liat fotonya aja aq dah merinding..,negatif
554,daniaaerma,Ada orang tua ga sih wkwk @awkarin,netral
1203,kadeeev,Udh pernah,positif
391,azzllia,Cantik banget siiii 😭❤,positif
579,delilin8,😍,netral
2372,ulan.s.p,slide terakhir😖,netral
1725,nuruull22_,❤️,positif
2324,tikasomoy,Uhh😍,netral
821,fariizkyy_,Ini rumah yg pernah di datengin tim DMS Ya,netral
2451,widyareginalarasati,Slide terakhir paling bikin merinding sih😮,negatif
1007,hidayatulsy_,Mas abi ganteng 😍😍😍,positif
1249,kezia_franchessa,🔥🔥,positif
1717,nurul_nc7,Duuuhhhhh... Banyak banget ituuuu👻💀☠️👽,negatif
665,dilla127,"2 tusuk 25k? mahal amat )"":""",negatif
2271,szarramukti,Keren bgt tempat nya @awkarin,positif
143,ajjengggg,mas abi mirip d.o,positif
2231,stvnyagl,seremmm,negatif
1916,raziefal_,Kaka✨,netral
422,bellaindrswr,@adindarsynt seru nih tempat nyaaa,positif
800,ezarokta,Kok bisa sihhh secantik ituuuu,positif
2017,rizaaazaa,Mirip😍,positif
616,devsrynt,Cantik banget sih😍,positif
1319,lesyeuxdeloone,mas abi kecolok jepit...,negatif
296,artharamaghret,Cek post lah kak😢,positif
402,batiktoba,😍♥️♥️♥️,netral
89,addictfossil,Kayak tmpt syutingnya sara wijayanto thn lalu,positif
2098,sbngram,R8,netral
2521,yuliapradnya,Sate klathakk😭,positif
132,ainiefaa_,Yang di diary misteri sara ya,positif
1652,nisa.ulqarh,ku pikir ini siapaaaaa,positif
1641,nichellederiska,😳 takut,negatif
1751,oliiviayolanda,@mirzasyahrianto  kangen jogja,positif
1403,manusiabiasaa97,Udah aku setuju sama yang ini mah .,positif
2106,sejengkal_bumi,Mbah sumi yg d slide pertama ?,netral
2223,ssysall,😮,netral
1189,jscamhrnn,😭😭😭😍,netral
725,ebed_akio,@echayosia,positif
1315,len.lusia,Gaboleh next lagi!!!!!!! 🙌😍,positif
1855,putripa_,KANGEN BANGET SAMA JOGJA!!!,positif
270,aquaristhaa,Pengen lagi kan @kssfa,positif
1868,qwinyis,sesek lgsgg,negatif
2122,sesatarigan,Bacanya nusuk banget 😭,negatif
1373,luvlyluvvv,@yukamerr ntr kesinii yukkk,positif
918,ginamaulidafjrn_,Ka Salamin ya ke mas sate nya hihihi,positif
1692,noviyahhndyn,tbtb pusing😢,negatif
1320,levizaainur_,Udh cocok bgt da,positif
2194,slutfiahd_,@tim_jurnalrisa kesini dong,positif
1967,ridakk.c,@otunnn___,positif
588,depitamutiasari,Gemoy 😍,positif
1673,nopalgoji,Belom pernah sate klatak mbah abu aja ni,netral
2552,zhrara26,@bellabe_19,netral
376,ayuyachne,Udah pernah nton di diary misteri sara.,netral
334,auranarr,aku anak indomie sih jadi gak keliatan😢,netral
1880,raejine,Knp lewat di tl gue jam segini sih?!,positif
2408,vinamldya,❤❤❤,netral
1605,naraaa_01,Slide ke 3 aurany 🥲,negatif
1119,iputrisetyaa,@fikriro_  kesituuuu,positif
1443,meimeimbull,Penah nnton di @diarymisterisara,positif
1628,ndharu_gs,Kenapa ga malem aja fotonya🙈,netral
911,giesellaptri,@_ziddann dkt rumah mu dun,positif
777,ermarquez93,Gas rabi kakkk🙂,positif
1831,puppydusk,READY VOUCHER GOJEKNY KAK😍😍😍😍😍😍✨✨✨✨✨✨,positif
329,aulianur_1,Gumuyyyy 😍,positif
1343,litaoct,ada rambat lancah kak😢,negatif
321,audya.tp,Mirip bgt asleeee😍😍,positif
2296,tazkiaahan,Haduuu😍,positif
13,_apdaaa,rinn cowo lo manis bangett,positif
898,galeryhairclip_,💖🌸🌸🌸❤️,netral
172,alishanasutionn,Ah kangen angkringan gw😢 @awkarin,positif
261,antoniuspandu15,@rifki_ctprtm @jerrybudiharjo 🙈,netral
1957,rhmynti_31,❤️❤️😍,positif
690,dipaa_lilo,🙌😍,netral
902,gemarlita,Duhhh gemeshhh😘😘😘,positif
259,anss_____,Langsung sesek napas dong 🥴,negatif
845,fififebriyy,Gemesss kleann,positif
2361,tyascuppyy,Liat gini aja gw deg2n 🔥,negatif
139,aisyaahicha,L.❤️,positif
1574,nadilailma,💓💓💓,positif
320,atmclothing.id,Kaos keren 35rb kak,positif
654,dianassfrd,as always sate klathak wkwk,positif
1991,rini.oktsu,Cocok bingiddss😍,positif
2117,septian_aditiyanto,Joss angkringan,positif
559,daviinasa,yang terakhir aamiin!,positif
140,aisyah_novitri4,❤️❤️❤️,positif
113,aditajulianita.k,Pas ngeliat langsung pusing,negatif
532,crem3brul33,eh ada anak kecil @sopaayyyy ….,positif
225,anggunnoona,Mencekam banget :'),negatif
724,eareysayahoo,Mantap,positif
2379,unknownflekzzz,SETEruse karo mas abi amin🥰😅,positif
2346,triapitaloka,yasss gue mau ngerasain rin 🙌❤️,positif
1434,maydina_susanto,Bukan indigo slide 2 kerasa sedihnya😢.,negatif
326,auliaeste,💛,netral
1324,libraduaempatujuh,Merindiing🥺🥺,netral
2036,rripyourbaee,bagi bagi kakk,positif
1459,meysaprzn,Jawab @itsme.frisllyherlind 😁,netral
1766,oxtavv,Merinding..😢,negatif
2306,theresiasalma,Pengen😭 @egiseviana_ @tiaradpdey,positif
715,dtelatencake,Mulai dari 1000an kak 🙂,positif
847,fiki_oke,@dianitafebrid @rnkumala,positif
194,amira_balqh,First,positif
2022,rizkitabrani,Anak indomie juga ga paham ginian :(,netral
574,defitafw,😍😍,netral
947,hadelajah,@jack.harjo kita blm ksini😭😥,negatif
504,cici.vemi,@hafizh.koeswara mau keisni😭,positif
1630,neoprostat,❤️,positif
1897,rakaaf27,@tim_jurnalrisa @risa_saraswati,netral
2319,tiayaaaaa,😘😘,positif
646,dian.agus_,Tempat uji nyali tuh,negatif
4,___slviyani,@rimarimput tuh ayo,positif
1865,queennipx,@adthmst,positif
468,cahyatilailaatul,Mirip😭❤️,positif
1346,lizaagsts,Kek lebih berkelas gitu skrg 💕,positif
6,__lynnshi,Ada yang duduk di slide 1,netral
1247,kewlaaa,mirip rumah perempuan tanah jahanam,netral
920,gisl.rp,Yang laki siapa kak?,netral
548,daa66_,@septiani.susi 😌 sate,positif
229,anikpjnt99,Ini rumah asli dlunya dlemnya kayak istana,positif
1064,iiichantik,big respect😢❤️,positif
543,cyleveldua,Aku anak indomie seleramu,netral
243,anneajaa__,"Pasti nunggu lamaaakk bettt,-",negatif
899,galih_anane,Cantik bgt bliii😍❤️,positif
2248,syaharaniaz,@cikaoct,positif
1161,janahadya,Tiaraaa @diarycewekindigo 😂,positif
1925,regina.artha,@sarawijayanto 👏,positif
2145,shenly.bolla,@risa_saraswati,positif
1772,paganhighi,Merinding gaksih guys?🥲,negatif
1899,ramaliansyah_arie,@wnztri 😬,positif
843,fftokta3_,@kbp.lovers_  coba ka dsni,positif
1374,luzy_setyawati,Ka@awkarin brapa hari ya di jogja?,positif
2162,siapaahaa00,😍😍😍,positif
1873,rachellia.citrayani,Jadi kangen makan di angkringan 🤤,positif
1527,muslihah_273,@rereykei kamu berani kan beb,positif
1606,naraaa.y_,Rasa ingin kesana tp ga berani @danxes_,positif
277,ariesmnandarr_,"Slide ke 3,5 ama terakhir...ehehe",netral
662,diinial_qindyy,😪💓,netral
1917,rcktampubolon,Dek @jihansiskaa di gang iku ta ?,netral
2171,simpleingerid,Haha..muncul tuh mba di foto kamu,positif
2417,virgycakra,@tim_jurnalrisa @risa_saraswati,positif
1952,reynathangm,Berani dong rinn,positif
315,asyrafrh_,😍😍😍,positif
1467,michelleverlyy,yuk @fzakmal,positif
1344,livelifecalmly,Cakep anjg😍,positif
1939,resigustip,Lutunyaaaa😍😍😍,positif
692,dirgayua,Ini mah ga cuman poci isinya 😂,negatif
1542,myself_myenemy,Karinnnnnnnnn,positif
613,devinachristbel18,Yang dari tanah akan kembali ke tanah ❤️❤️❤️,netral
425,berberelahhh23,mas abi porsinya banyak juga wkwk,positif
1578,nadshelyk,Dah lah dah lah #menujuhalal,negatif
595,dessyliisa,Liat slide ke slide aja bisa merinding😢,negatif
2537,zahrahlyl,@karisakais liat apa hayoo,netral
2047,rysandrardine,@diarycewekindigo apa ada sesuatu??😳,netral
623,dewimahasari,Koq agak mual pusing,negatif
1919,rdnx205,Dingin ya rin🤣,netral
1494,mmmmtg2,"software instagramnya kak, cek @bezcorp",netral
1707,nur_hqm,Yang terahir beda bgt aura nya 🔥🔥🔥,positif
228,aniis_csld24,Pernah nonton ini di @diarymisterisara,positif
1818,premio.apps,cantikk sekaliii,positif
1170,jelipen,ngeliat fotonya hawa nya seperti rumah kosong,negatif
109,adindaapriliia,tbl 😳,positif
1787,pekingan66,😘,positif
67,a1u6r0o6r0a1w,CANTIK BGT,positif
1418,matur.suksma_,Mantul ka kari 😍❤️❤️❤️,positif
2312,thisisnotwandi,@tim_jurnalrisa @sarawijayanto,positif
25,_fazzahra,io,netral
1236,kdwim11,Couonya cakep ugha hehe,positif
2123,sesevaanya,Cobain gacoan kaa,positif
145,aklemasyurii,Horror,negatif
537,curiosavocado,yuk bisa yuk ke solo,positif
812,fannynuur,"Rin yg ini cakep bgt rin,  w jg demen rin 😂",positif
2121,serenahomedecor,Asiknya😍😍,positif
1498,modecollection_perawang,❤️❤️❤️❤️,positif
86,adadindaaa,Apapun yang di foto @awkarin buat ngiler😢,positif
1255,khrnnsabspta_,AKUUUU!!!😭😭😭,negatif
2120,septypcy,Kamu kapan ?!!! @cangkitung,netral
2099,sdr0828,Mantep,positif
1912,raya_ts4k4,Sieun njir,netral
2459,windysefaniaranria,Pengen nangis😌,negatif
485,chalda_bhakti,@dillanggraini__  gass gak siii,positif
1655,nishfau,Huhhhh ko seremm,negatif
2283,taniaatst,💖💖💖💖,positif
2446,whoecac,Aw rindu jogjaa,positif
739,elaan.f,lebih merinding buka dompet🔥,negatif
1858,putritiann_,lu diem di angkringan aja cakep rin heran 😭,positif
2245,syafira815,Kok horor gtu,positif
2523,yumme17,Setujuuuuuuuuu,positif
1830,pulangjamsepuluh_,Saya melihat kehampaan di hubungan kita😮😮,negatif
363,ayu_safitri46,Mirip banget mukanya kakak 💓💓,positif
1870,r15n44,"Sumpah merinding bgt,  hadeeh... 😢😢",negatif
1647,nindiyaaa__,GEMESSSSS,positif
1027,hubbillahhh_,Manisnyaaa mas abbi😢,positif
1031,huntiz_,Mirip banget kak😂😍,positif
1963,ribkarotinsulu,Uhwaa😍,netral
1336,linggawrd,GODDAMN!!!🔥🔥🔥,positif
2113,septa_da,Gambar ke 3 ?😮,netral
1781,paujan.ojancok,ngga si gw dari sperma,netral
666,dillarazahr,slide terakhir bujubuset bgt😭🙏🏼,negatif
365,ayudiasv,mas abiii,netral
2255,syarina.aufal,Serem,negatif
1240,kenandgrat,Makanan Indonesia tetap terbaik🤤,positif
78,abeera_kitchen,😍😍😍,positif
28,_idhkk,Kak pengen ktmuu yuuu,positif
474,cancerrudet,klo aku kesana mungkin udh lemes wkw,negatif
526,cockroaches.sply,keren,positif
726,ebifebiola,Pernah liat ini di Diary Misteri Sara,positif
56,1180130024_,NIH SATE KLATHAK @difhaelhaq,netral
639,dhimasfarid_38,Keren buat hunt,positif
303,arya_satya01,#teamsatekulit,positif
719,dwxxyyzz,Itu tadinya rumah apa?,netral
2228,stitchlens.shop,cek igku yuk,positif
1966,ricky_tpt,Pusing liatnya,negatif
625,dexawdys_,😍😍,netral
8,__nurulazizah,@nazmipahlevi_ @nrslmaa_er,netral
1281,krsdyaokta,@rahmafadilaa,positif
804,fadilla666,@diarycewekindigo,netral
1050,iche_tw,@diarycewekindigo  Tiara.. sini dong,positif
337,aveendazy,hiling ke sini aja @rivaldyarief,positif
1597,nanda.aqizzh,Colab? @tim_jurnalrisa,positif
48,_taniiaaa14,❤️🔥,positif
2208,sophiatlh,mirippppp,positif
107,adiii_saputro,I do not see it 😶,negatif
350,awrayy_,OMGGGG💓💓💓💓💓,positif
1080,illuminaldii,jadi pengen foto kesitu,positif
239,anka.dianaa,🖤🖤,positif
214,angelicavlntnn,Enak bgt :(((,positif
1145,itsozay_,"I saw her Face , mba Ayu 😢",netral
2020,rizkatianan,@naf.edelweis kuy?  Wkwk,positif
1875,rachelsheilaa,ak bacanya inskar janji😭,negatif
794,evaidrnii,Betul kak😍😍😍😍,positif
1097,indapratw,@zulkifliiskandarm @im.cimo @kayakoshi,positif
